,date,sentimentScore
834,2016-04-14,-1.830998164487739
835,2016-04-15,-1.8466302312667926
836,2016-04-16,-1.8312483296459547
837,2016-04-17,-1.8456499795107888
838,2016-04-18,-1.8501491367804124
839,2016-04-19,-1.8400185989819529
840,2016-04-20,-1.8444938542595481
841,2016-04-21,-1.835937267610862
842,2016-04-22,-1.8509209324739584
843,2016-04-23,-1.8302126888296635
844,2016-04-24,-1.81832839747758
845,2016-04-25,-1.7730896580284612
846,2016-04-26,-1.7818471733945853
847,2016-04-27,-1.8038880819401517
848,2016-04-28,-1.8136279759521896
849,2016-04-29,-1.7923592910339259
850,2016-04-30,-1.8438791267573158
851,2016-05-01,-1.8397826821511152
852,2016-05-02,-1.831197592208847
853,2016-05-03,-1.7311056069484605
854,2016-05-04,-1.7730438130940278
855,2016-05-05,-1.8168624537920042
856,2016-05-06,-1.8273485069462927
857,2016-05-07,-1.8541807490274533
858,2016-05-08,-1.874550145471934
859,2016-05-09,-1.8281306613491357
860,2016-05-10,-1.820333999883021
861,2016-05-11,-1.8342790276973442
862,2016-05-12,-1.8496854007476642
863,2016-05-13,-1.843094444607268
864,2016-05-14,-1.844386826877039
865,2016-05-15,-1.8844873175724002
866,2016-05-16,-1.8104487959072963
867,2016-05-17,-1.8361131282080638
868,2016-05-18,-1.805822094364781
869,2016-05-19,-1.8397888599540868
870,2016-05-20,-1.8514558249027975
871,2016-05-21,-1.8307939605838452
872,2016-05-22,-1.865549347059734
873,2016-05-23,-1.821951505097911
874,2016-05-24,-1.7961827915864679
875,2016-05-25,-1.794598290831122
876,2016-05-26,-1.8201897053771048
877,2016-05-27,-1.7873894155988213
878,2016-05-28,-1.7967018488583382
879,2016-05-29,-1.8294392194883748
880,2016-05-30,-1.7737095430339944
881,2016-05-31,-1.799535159560077
882,2016-06-01,-1.7960980515005078
883,2016-06-02,-1.7931053159240546
884,2016-06-03,-1.7895339279266174
885,2016-06-04,-1.803538834833782
886,2016-06-05,-1.8145321549424553
887,2016-06-06,-1.7939229968944668
888,2016-06-07,-1.786158074804778
889,2016-06-08,-1.7928479799418753
890,2016-06-09,-1.7597372305474188
891,2016-06-10,-1.780459207121274
892,2016-06-11,-1.8132774204112834
893,2016-06-12,-1.7909058578495853
894,2016-06-13,-1.7119574731311324
895,2016-06-14,-1.7294516509461448
896,2016-06-15,-1.7288503764719862
897,2016-06-16,-1.7117619057806155
898,2016-06-17,-1.6780574305124043
899,2016-06-18,-1.6711363943118351
900,2016-06-19,-1.7390985199470108
901,2016-06-20,-1.7495988800417746
902,2016-06-21,-1.677136649367431
903,2016-06-22,-1.7230142187567072
904,2016-06-23,-1.7162903074276277
905,2016-06-24,-1.7366171298617614
906,2016-06-25,-1.7140712394258664
907,2016-06-26,-1.7705270780493303
908,2016-06-27,-1.820195513009148
909,2016-06-28,-1.7737321029904976
910,2016-06-29,-1.801285842806422
911,2016-06-30,-1.7774135893694196
912,2016-07-01,-1.772921763922641
913,2016-07-02,-1.814157719360069
914,2016-07-03,-1.8052841935088668
915,2016-07-04,-1.795939855303409
916,2016-07-05,-1.8045469265453147
917,2016-07-06,-1.8296459316895954
918,2016-07-07,-1.831278631138157
919,2016-07-08,-1.826287021407475
920,2016-07-09,-1.8325244871081845
921,2016-07-10,-1.8519743296049147
922,2016-07-11,-1.8290670728058178
923,2016-07-12,-1.8380413228655261
924,2016-07-13,-1.86501771754482
925,2016-07-14,-1.819933939061346
926,2016-07-15,-1.853271794703577
927,2016-07-16,-1.8334523533732663
928,2016-07-17,-1.87182244838715
929,2016-07-18,-1.836110296936907
930,2016-07-19,-1.8467071745661032
931,2016-07-20,-1.831791099944791
932,2016-07-21,-1.8163575086143267
933,2016-07-22,-1.8354549846752135
934,2016-07-23,-1.8512807091862398
935,2016-07-24,-1.8649634006023046
936,2016-07-25,-1.8249245665109426
937,2016-07-26,-1.8062917819921727
938,2016-07-27,-1.811284433957939
939,2016-07-28,-1.8302631308968933
940,2016-07-29,-2.043093906048088
941,2016-07-30,-1.9198454704651522
942,2016-07-31,-1.839342418535783
943,2016-08-01,-1.8370819541512293
944,2016-08-02,-1.7910585331537896
945,2016-08-03,-1.7704126083503173
946,2016-08-04,-1.7662155990075654
947,2016-08-05,-1.8100492746012777
948,2016-08-06,-1.8403424619784912
949,2016-08-07,-1.8453585007137674
950,2016-08-08,-1.7993340837606817
951,2016-08-09,-1.8083581401862476
952,2016-08-10,-1.772487343285733
953,2016-08-11,-1.753398163587716
954,2016-08-12,-1.803934167969372
955,2016-08-13,-1.823673431374674
956,2016-08-14,-1.8385249140517193
957,2016-08-15,-1.792231738718719
958,2016-08-16,-1.763547122587151
959,2016-08-17,-1.7883730903297315
960,2016-08-18,-1.8211915690006302
961,2016-08-19,-1.832848206101989
962,2016-08-20,-1.8250407447719905
963,2016-08-21,-1.8754097350798795
964,2016-08-22,-1.8474301192712033
965,2016-08-23,-1.8311764227831133
966,2016-08-24,-1.8230737083118909
967,2016-08-25,-1.8432265280217368
968,2016-08-26,-1.8385655326727344
969,2016-08-27,-1.852816935598581
970,2016-08-28,-1.9043535660578972
971,2016-08-29,-1.8421938622157512
972,2016-08-30,-1.789388418014165
973,2016-08-31,-1.8471551303522222
974,2016-09-01,-1.8626491343491225
975,2016-09-02,-1.851832203515157
976,2016-09-03,-1.861511628831793
977,2016-09-04,-1.8785899942928534
978,2016-09-05,-1.8409631345988144
979,2016-09-06,-1.8013300443242601
980,2016-09-07,-1.7363016997801775
981,2016-09-08,-1.8198502199527844
982,2016-09-09,-1.844237070076784
983,2016-09-10,-1.8576905951674048
984,2016-09-11,-1.8412688477164407
985,2016-09-12,-1.830230004019898
986,2016-09-13,-1.8042925924520794
987,2016-09-14,-1.81985472259106
988,2016-09-15,-1.8206068199145853
989,2016-09-16,-1.8235664174740904
990,2016-09-17,-1.8065045328771323
991,2016-09-18,-1.8796879939707507
992,2016-09-19,-1.8569207990342083
993,2016-09-20,-1.8263514933418445
994,2016-09-21,-1.7739534629721045
995,2016-09-22,-1.8254902525421073
996,2016-09-23,-1.8430489106288488
997,2016-09-24,-1.8303903377975335
998,2016-09-25,-1.8505277688550201
999,2016-09-26,-1.809739768385229
1000,2016-09-27,-1.7948471817505192
1001,2016-09-28,-1.8076118199741322
1002,2016-09-29,-1.809744247761114
1003,2016-09-30,-1.7751746505408246
1004,2016-10-01,-1.8266727533121219
1005,2016-10-02,-1.83507820608835
1006,2016-10-03,-1.7525096040819697
1007,2016-10-04,-1.7568433662868421
1008,2016-10-05,-1.7787280011229714
1009,2016-10-06,-1.7688651077356494
1010,2016-10-07,-1.7888164149584929
1011,2016-10-08,-1.7895054908834123
1012,2016-10-09,-1.8163588782163913
1013,2016-10-10,-1.8401199847502314
1014,2016-10-11,-1.770371896263383
1015,2016-10-12,-1.8027347523863775
1016,2016-10-13,-1.828322128466307
1017,2016-10-14,-1.8205409107057802
1018,2016-10-15,-1.855589183937534
1019,2016-10-16,-1.8242916004332677
1020,2016-10-17,-1.8044820004921762
1021,2016-10-18,-1.7983179403987437
1022,2016-10-19,-1.8355834135734366
1023,2016-10-20,-1.7416166119956034
1024,2016-10-21,-1.7466842360232788
1025,2016-10-22,-1.796923634564127
1026,2016-10-23,-1.8487484541999737
1027,2016-10-24,-1.7501134961244862
1028,2016-10-25,-1.7141227920128856
1029,2016-10-26,-1.7266689887366278
1030,2016-10-27,-1.663724967336636
1031,2016-10-28,-1.744801322994366
1032,2016-10-29,-1.7794998098489223
1033,2016-10-30,-1.8250599279084292
1034,2016-10-31,-1.7281306202818987
1035,2016-11-01,-1.7014109766824377
1036,2016-11-02,-1.7342496820651556
1037,2016-11-03,-1.7192489594101608
1038,2016-11-04,-1.7519790886960558
1039,2016-11-05,-1.7496265429381117
1040,2016-11-06,-1.7687431465713706
1041,2016-11-07,-1.6936012260380737
1042,2016-11-08,-1.6657391920642988
1043,2016-11-09,-1.6899321696432006
1044,2016-11-10,-1.6981196637790619
1045,2016-11-11,-1.740203341852837
1046,2016-11-12,-1.742841962693323
1047,2016-11-13,-1.785647771135973
1048,2016-11-14,-1.7073971593602482
1049,2016-11-15,-1.6855868125676488
1050,2016-11-16,-1.6923550531467781
1051,2016-11-17,-1.7035170913120354
1052,2016-11-18,-1.696792162392501
1053,2016-11-19,-1.7213545130927532
1054,2016-11-20,-1.7478967571389439
1055,2016-11-21,-1.7460677847800126
1056,2016-11-22,-1.7229480914736515
1057,2016-11-23,-1.6861394112313535
1058,2016-11-24,-1.6781488232810358
1059,2016-11-25,-1.6889867164305488
1060,2016-11-26,-1.7170260796302015
1061,2016-11-27,-1.7641378362382665
1062,2016-11-28,-1.6644490847130624
1063,2016-11-29,-1.708063782473621
1064,2016-11-30,-1.7211002154057877
1065,2016-12-01,-1.7292601209078513
1066,2016-12-02,-1.6607280939817202
1067,2016-12-03,-1.6891168121262754
1068,2016-12-04,-1.7305081468068175
1069,2016-12-05,-1.7096125708899543
1070,2016-12-06,-1.6553041280471337
1071,2016-12-07,-1.650484862203007
1072,2016-12-08,-1.701609516357261
1073,2016-12-09,-1.7354058273253372
1074,2016-12-10,-1.7815406374010532
1075,2016-12-11,-1.7739727496934141
1076,2016-12-12,-1.7695271669197825
1077,2016-12-13,-1.7302137756015499
1078,2016-12-14,-1.7334904603804198
1079,2016-12-15,-1.7389057417340763
1080,2016-12-16,-1.730368922473838
1081,2016-12-17,-1.7752873595796395
1082,2016-12-18,-1.8000890423738278
1083,2016-12-19,-1.7248340501506794
1084,2016-12-20,-1.6771829225115915
1085,2016-12-21,-1.6705003588294867
1086,2016-12-22,-1.644486900057297
1087,2016-12-23,-1.6708225081497203
